Body center of mass-x,Body center of mass-y,Body center of mass-z,7th cervical vertebrae-x,7th cervical vertebrae-y,7th cervical vertebrae-z,10th thoracic vertebrae-x,10th thoracic vertebrae-y,10th thoracic vertebrae-z,Jugular notch-x,Jugular notch-y,Jugular notch-z,Anterior superior iliac spine LT-x,Anterior superior iliac spine LT-y,Anterior superior iliac spine LT-z,Anterior superior iliac spine RT-x,Anterior superior iliac spine RT-y,Anterior superior iliac spine RT-z,Posterior superior iliac spine LT-x,Posterior superior iliac spine LT-y,Posterior superior iliac spine LT-z,Posterior superior iliac spine RT-x,Posterior superior iliac spine RT-y,Posterior superior iliac spine RT-z,Acromion LT-x,Acromion LT-y,Acromion LT-z,Acromion RT-x,Acromion RT-y,Acromion RT-z,Shoulder LT-x,Shoulder LT-y,Shoulder LT-z,Shoulder RT-x,Shoulder RT-y,Shoulder RT-z,Medial humeral epicondyle LT-x,Medial humeral epicondyle LT-y,Medial humeral epicondyle LT-z,Lateral humeral epicondyle LT-x,Lateral humeral epicondyle LT-y,Lateral humeral epicondyle LT-z,Elbow LT-x,Elbow LT-y,Elbow LT-z,Radial styloid process LT-x,Radial styloid process LT-y,Radial styloid process LT-z,Ulnar styloid process LT-x,Ulnar styloid process LT-y,Ulnar styloid process LT-z,Hand tip LT-x,Hand tip LT-y,Hand tip LT-z,Hip LT-x,Hip LT-y,Hip LT-z,Hip RT-x,Hip RT-y,Hip RT-z
-13.97648795,3.457376048,961.4159138,51.21125067,-15.64308828,1487.75816,90.48802361,-30.3517175,1209.288346,-39.60234216,15.37694259,1437.342477,-106.3227726,-116.5989804,968.4793032,-11.64044262,156.6925484,966.9440904,63.39722124,-78.51769573,962.8098195,98.1262612,21.7243708,962.2467106,-40.94348714,-172.979247,1438.226776,74.47104819,165.2658141,1438.448207,-50.7256714,-172.2467957,1412.224751,66.29184357,170.6961135,1412.449258,-6.888537603,-210.7307705,1090.155215,-27.72417415,-237.0781167,1124.92075,-17.00492052,-226.6750481,1104.700666,-219.8695999,-143.6705874,1035.687565,-218.1524291,-151.4125205,1003.390396,-374.1474217,-96.01753809,1006.120054,-46.65582247,-76.32913674,876.728001,10.00734799,87.22370865,875.8092442
-14.18098994,3.509348132,961.4691618,51.11617543,-15.65273979,1487.78231,90.503274,-30.27709821,1209.298552,-39.61445539,15.49303393,1437.294831,-106.2196543,-116.6965621,968.4855219,-11.77516472,156.6771482,966.9321102,63.46726713,-78.4680109,962.817173,98.10906832,21.80419944,962.2473887,-41.19391372,-172.8615063,1438.135842,74.64687639,165.2376492,1438.533006,-50.95260669,-172.11093,1412.125509,66.49708328,170.6840471,1412.528189,-12.32690536,-211.8744234,1089.561177,-33.10920563,-237.8651517,1124.625787,-22.55259982,-227.630156,1104.235079,-224.4941587,-138.734466,1040.089926,-223.7106932,-146.3927561,1007.736718,-377.5061457,-85.39877787,1013.834769,-46.58561527,-76.38166004,876.7326103,9.935218253,87.22036736,875.8029624
-14.38766979,3.57600905,961.518119,51.04011185,-15.67545009,1487.804833,90.52300958,-30.22113639,1209.303501,-39.60035642,15.61717257,1437.246259,-106.1423108,-116.7737166,968.4971675,-11.8848789,156.6644227,966.9221367,63.51821613,-78.42949118,962.8200572,98.09140544,21.86635139,962.2423432,-41.4631207,-172.7349604,1438.045584,74.88440369,165.1899059,1438.614454,-51.19836593,-171.9642064,1412.027056,66.76509629,170.6540609,1412.603827,-17.89373671,-212.7671136,1089.018564,-38.69116101,-238.360038,1124.365674,-28.2609991,-228.3119189,1103.817559,-228.8474122,-133.4502472,1044.15879,-228.9165907,-140.9892446,1011.768174,-380.2352628,-74.42323456,1020.830105,-46.53922026,-76.42413244,876.7393919,9.869667556,87.21645281,875.7968059
-14.59467421,3.656523471,961.5630338,50.97917867,-15.70667913,1487.826032,90.54516075,-30.18240063,1209.304438,-39.56427449,15.75261498,1437.197107,-106.0898255,-116.8311018,968.5137864,-11.9688529,156.6538881,966.9128383,63.55108633,-78.40267632,962.8198633,98.07422299,21.91035084,962.232643,-41.75463784,-172.5961457,1437.959659,75.17874093,165.1261331,1438.68953,-51.46663994,-171.803668,1411.933098,67.09081353,170.609198,1412.673106,-23.56553732,-213.4059749,1088.534896,-44.43944637,-238.5582074,1124.152223,-34.1027459,-228.7166351,1103.457438,-232.927148,-127.8456046,1047.90372,-233.7707268,-135.2382036,1015.490279,-382.3570949,-63.14736586,1027.130517,-46.51458417,-76.45784619,876.7483377,9.812638807,87.21077706,875.7902413
-14.80093919,3.751241632,961.6040944,50.93134196,-15.74641825,1487.846204,90.56879553,-30.16185578,1209.301714,-39.50846937,15.89723719,1437.146976,-106.0618348,-116.8683171,968.5340226,-12.02669569,156.6460327,966.9051494,63.56631792,-78.38711599,962.8164555,98.05797125,21.93668028,962.2189924,-42.06861449,-172.4469713,1437.881562,75.52582234,165.0453564,1438.754796,-51.75756484,-171.6318863,1411.847109,67.47012806,170.5478349,1412.732471,-29.31955199,-213.7911844,1088.115198,-50.32417362,-238.4586509,1123.993755,-40.05119602,-228.8439306,1103.161062,-236.7301184,-121.9505038,1051.331175,-238.2755731,-129.1789849,1018.906587,-383.8925116,-51.62812853,1032.765328,-46.51080516,-76.48180338,876.7586931,9.765050286,87.20439054,875.7838849
-15.00508471,3.8585586,961.6475708,50.89448906,-15.79656242,1487.883735,90.59268351,-30.15942983,1209.297993,-39.43557794,16.0481412,1437.114788,-106.0579572,-116.8854591,968.5573876,-12.05777661,156.6407273,966.8986045,63.56439215,-78.38305233,962.810487,98.04322288,21.94508555,962.2020531,-42.40579172,-172.2901201,1437.830317,75.92138216,164.9456566,1438.828404,-52.0720422,-171.4516665,1411.788169,67.89856465,170.4679405,1412.800118,-35.1303559,-213.9193039,1087.780684,-56.31219075,-238.0580901,1123.91374,-46.07667143,-228.6905093,1102.950425,-240.2519164,-115.7964638,1054.464023,-242.4347599,-122.8521384,1022.038016,-384.8586796,-39.91884274,1037.785662,-46.52679498,-76.49636123,876.7703068,9.728139375,87.19691635,875.7775987
-15.20481439,3.979551147,961.6816397,50.86222547,-15.84923544,1487.902908,90.61377678,-30.17385208,1209.290875,-39.35224973,16.21120273,1437.064252,-106.076708,-116.8829149,968.5822176,-12.06113542,156.6377927,966.8925988,63.54683027,-78.39053638,962.8033205,98.03130671,21.93559188,962.1835761,-42.77049062,-172.1194868,1437.772641,76.35678066,164.8341754,1438.871761,-52.41438081,-171.2574509,1411.722974,68.3674359,170.3761234,1412.83736,-40.97426102,-213.7859256,1087.499639,-62.37312314,-237.3532081,1123.881238,-52.15176668,-228.252553,1102.793801,-243.4894226,-109.4099304,1057.27165,-246.2529262,-116.2924031,1024.852706,-385.27151,-28.06564659,1042.183765,-46.55946233,-76.50200034,876.7825121,9.704683436,87.1879984,875.7713503
-15.39835751,4.114048245,961.7123017,50.83059865,-15.90741618,1487.921937,90.63036022,-30.20579962,1209.283124,-39.26280118,16.38159408,1437.013282,-106.1162961,-116.8610741,968.6064119,-12.03731016,156.6376502,966.8881664,63.51515379,-78.4084605,962.7951032,98.02288996,21.90960441,962.1648587,-43.16459482,-171.9396713,1437.728715,76.82563204,164.7074093,1438.900884,-52.78649965,-171.0542874,1411.671702,68.87025814,170.268447,1412.860151,-46.82226684,-213.3870785,1087.291094,-68.47115432,-236.3434656,1123.914568,-58.24372831,-227.5277588,1102.709354,-246.4369842,-102.8171435,1059.782076,-249.7315827,-109.5323226,1027.377674,-385.1418532,-16.11126978,1046.007176,-46.6063064,-76.49790469,876.7941992,9.695789448,87.17893806,875.7659056
-15.58460718,4.260734479,961.7399344,50.79762772,-15.96950927,1487.940829,90.64140658,-30.25397857,1209.275393,-39.16948299,16.56069704,1436.962434,-106.1758866,-116.820659,968.629962,-11.98635038,156.6398394,966.8843098,63.47009039,-78.43703605,962.7867107,98.01837587,21.86700773,962.1464135,-43.58917069,-171.7490499,1437.697544,77.32460603,164.5672542,1438.917191,-53.18955589,-170.8404053,1411.633396,69.40357884,170.1469586,1412.869982,-52.65314977,-212.7256668,1087.155737,-74.57719509,-235.0349894,1124.014646,-64.32724859,-226.5206633,1102.69745,-249.0985505,-96.04850373,1062.015055,-252.8827965,-102.6084309,1029.632341,-384.493322,-4.107257809,1049.296555,-46.66603121,-76.48513848,876.805512,9.702224057,87.16882769,875.7608167
-15.76170334,4.419414807,961.7649134,50.7580539,-16.03877229,1487.95977,90.64468351,-30.31874327,1209.268673,-39.07729128,16.74606074,1436.912169,-106.2529532,-116.7624596,968.6503638,-11.90921817,156.6447332,966.8820898,63.41372887,-78.47484499,962.7784662,98.01857375,21.80964656,962.1298715,-44.05040812,-171.549759,1437.67847,77.84948315,164.4102918,1438.921924,-53.62975869,-170.6177312,1411.607409,69.96318662,170.0084314,1412.868133,-58.44528192,-211.809367,1087.092398,-80.66156775,-233.4404917,1124.179861,-70.37652911,-225.241451,1102.756236,-251.4801723,-89.14008435,1063.994402,-255.7212879,-95.56171428,1031.640594,-383.354635,7.887286191,1052.098498,-46.73527271,-76.46300524,876.8151504,9.725263674,87.15905993,875.7569169
-15.92837621,4.588954681,961.7875757,50.70811118,-16.11621685,1487.978948,90.63870671,-30.39949543,1209.263758,-38.98936942,16.93815254,1436.862779,-106.3459217,-116.6872848,968.666646,-11.80644976,156.6521764,966.8813358,63.34736151,-78.52140184,962.7710015,98.02400178,21.73824612,962.116158,-44.55350249,-171.3409599,1437.669657,78.39853775,164.2354462,1438.917369,-54.1122179,-170.3850368,1411.591888,70.54748957,169.8521527,1412.856929,-64.17970583,-210.651473,1087.099862,-86.69881366,-231.5773369,1124.408666,-76.36927121,-223.7055224,1102.883957,-253.587949,-82.1283893,1065.74027,-258.2621772,-88.43227108,1033.423,-381.7592465,19.81046166,1054.458149,-46.81190622,-76.43189547,876.8226949,9.765770013,87.14963542,875.754266
-16.08413526,4.767547635,961.8083219,50.64665643,-16.20189502,1487.998388,90.62343108,-30.49454377,1209.260913,-38.90601272,17.13902838,1436.814461,-106.4530798,-116.5967998,968.6791015,-11.67998629,156.6616658,966.8813571,63.27215375,-78.57615545,962.7647714,98.03448535,21.65378368,962.105367,-45.10160774,-171.1201559,1437.668248,78.973489,164.0426736,1438.906569,-54.63996521,-170.139267,1411.583952,71.15839677,169.6786018,1412.839472,-69.83798907,-209.2709501,1087.176531,-92.66369762,-229.4688547,1124.699598,-82.28358469,-221.9341614,1103.078782,-255.4324782,-75.05755402,1067.275523,-260.5233418,-81.26576957,1035.00271,-379.7468775,31.59503456,1056.419532,-46.89459488,-76.39308735,876.8283797,9.82289351,87.13997123,875.7525095
-16.22900719,4.953732926,961.8275911,50.57613498,-16.29599745,1488.017671,90.59997324,-30.60267942,1209.259692,-38.82495819,17.34905471,1436.767821,-106.5732192,-116.4923914,968.6883385,-11.5321482,156.6729291,966.8820556,63.18874429,-78.63834424,962.7595566,98.0493688,21.5574297,962.0970204,-45.69283234,-170.886562,1437.673219,79.57667368,163.8317592,1438.890483,-55.21131193,-169.8793913,1411.582664,71.79804834,169.4877953,1412.816835,-75.40161359,-207.6877411,1087.321251,-98.5325256,-227.139973,1125.050821,-88.09827311,-219.9499274,1103.338897,-257.0241915,-67.97000356,1068.621224,-262.5209891,-74.10375092,1036.400801,-377.3580832,43.17933296,1058.02516,-46.98309012,-76.3473122,876.8324958,9.894770922,87.13000317,875.7515157
-16.36274645,5.146139407,961.8455799,50.49685579,-16.39783122,1488.036606,90.5686489,-30.72207803,1209.260164,-38.74607365,17.56897636,1436.723376,-106.7042604,-116.3759937,968.6945354,-11.365551,156.6855548,966.8830704,63.09851237,-78.70703056,962.7555824,98.06830927,21.45068027,962.0911454,-46.32658422,-170.6390154,1437.683859,80.20762755,163.6033694,1438.869967,-55.82579962,-169.6040984,1411.58737,72.46583175,169.2805417,1412.789952,-80.85463709,-205.9158235,1087.531307,-104.2859175,-224.6090039,1125.458724,-93.79549,-217.7692034,1103.660878,-258.3770179,-60.90264222,1069.787533,-264.2742436,-66.98098741,1037.627468,-374.642328,54.50662589,1059.310148,-47.07594567,-76.29571056,876.8351771,9.980038746,87.11950185,875.7510957
-16.48504111,5.343242105,961.8623844,50.40583647,-16.50711675,1488.055411,90.52861988,-30.85109403,1209.262993,-38.67163585,17.80014145,1436.681215,-106.8443652,-116.2491045,968.6974883,-11.18157408,156.6990603,966.8836739,63.00283629,-78.78176216,962.7535841,98.09150486,21.33436005,962.0882854,-47.00589989,-170.3756869,1437.69732,80.8643725,163.3579707,1438.848211,-56.48625849,-169.3111227,1411.595167,73.1599899,169.0577246,1412.762043,-86.1890983,-203.9681173,1087.80204,-109.9125136,-221.8926958,1125.918413,-99.36548262,-215.4071138,1104.039762,-259.5140989,-53.88750083,1070.784493,-265.810177,-59.92749981,1038.692888,-371.6619789,65.52670787,1060.306093,-47.17121881,-76.23948526,876.8364373,10.07871412,87.10787203,875.75095
-16.59557236,5.543142985,961.8779935,50.3014168,-16.61910563,1488.074181,90.47920107,-30.98671013,1209.268962,-38.6029188,18.04809718,1436.641737,-106.9922039,-116.113514,968.6982763,-10.9811457,156.7123217,966.8816273,62.90271229,-78.86303437,962.754977,98.11912362,21.20821813,962.0886386,-47.73357845,-170.0904616,1437.71345,81.54652582,163.0997284,1438.825785,-57.19551973,-168.9941953,1411.605927,73.88014154,168.8236363,1412.733711,-91.39888681,-201.8520751,1088.130951,-115.4048417,-219.0013588,1126.426709,-104.8013389,-212.8728758,1104.472542,-260.4571438,-46.94582787,1071.615761,-267.1542262,-52.96273064,1039.601088,-368.4776686,76.2059391,1061.037216,-47.26746513,-76.18124056,876.8370994,10.19089019,87.09290825,875.7499156
-16.69368847,5.744183159,961.8923962,50.17963097,-16.73261172,1488.093075,90.41871708,-31.12725977,1209.279118,-38.54346155,18.3149446,1436.605468,-107.1467649,-115.9700432,968.6968079,-10.763963,156.7246551,966.87549,62.79905923,-78.95129909,962.7610639,98.1518244,21.0718528,962.093013,-48.51288853,-169.7807329,1437.728606,82.25000667,162.8304332,1438.806926,-57.95671456,-168.6501518,1411.615988,74.62233197,168.5806139,1412.709285,-96.47777274,-199.5760026,1088.512173,-120.7554621,-215.9463773,1126.977137,-110.0962054,-210.1766122,1104.952876,-261.2266173,-40.09312503,1072.286443,-268.3288317,-46.10170013,1040.357633,-365.1487469,86.52027445,1061.519125,-47.36287623,-76.1224523,876.8373343,10.31795115,87.07321657,875.7473565
-16.77916188,5.945614471,961.9055221,50.03818484,-16.84903372,1488.112232,90.34642419,-31.27265057,1209.293828,-38.49460403,18.60070538,1436.572409,-107.307628,-115.8187873,968.692678,-10.52988014,156.7359556,966.8651619,62.69222673,-79.04651261,962.7721357,98.18985624,20.92530429,962.1018113,-49.34669496,-169.4458423,1437.739816,82.97428071,162.5486332,1438.794778,-58.77246826,-168.2778572,1411.622323,75.38629875,168.3276527,1412.691937,-101.418654,-197.1519209,1088.939382,-125.9572083,-212.7414232,1127.562893,-115.2430265,-207.3314226,1105.474068,-261.8353929,-33.34018668,1072.798434,-269.3484772,-39.35530226,1040.965035,-361.7259669,96.45486446,1061.76145,-47.456716,-76.06322697,876.8369734,10.46046899,87.04868481,875.7432861
-16.8527448,6.146692609,961.9174251,49.87988183,-16.96972947,1488.131263,90.26360141,-31.42280617,1209.312414,-38.45321267,18.90497798,1436.542874,-107.4750211,-115.6599046,968.6866134,-10.27973192,156.7461631,966.8508021,62.58180289,-79.14849563,962.7876945,98.23258462,20.7687879,962.1143274,-50.23265725,-169.0855391,1437.744949,83.72272305,162.2528781,1438.791222,-59.64046402,-167.8766805,1411.622838,76.17540768,168.0636593,1412.683642,-106.2158745,-194.5944451,1089.407717,-131.0041616,-209.4022136,1128.179094,-120.2361028,-204.352778,1106.03118,-262.2984679,-26.70115209,1073.153214,-270.2291028,-32.73797999,1041.425387,-358.2563416,105.9984984,1061.769615,-47.54999892,-76.00358856,876.8363274,10.61706602,87.01934773,875.7376759
-16.9142321,6.346802697,961.9280258,49.70408865,-17.09467385,1488.15006,90.16978512,-31.57754491,1209.335068,-38.4200369,19.22726464,1436.517247,-107.6486518,-115.4934421,968.678333,-10.01341524,156.7551817,966.8323551,62.46800694,-79.25721118,962.8079328,98.28015934,20.60232262,962.1308367,-51.17016316,-168.6997558,1437.743661,84.49316388,161.9430092,1438.796753,-60.56015213,-167.4465156,1411.61723,76.98738778,167.7885101,1412.684949,-110.8620874,-191.9160921,1089.911661,-135.888414,-205.941885,1128.820644,-125.0679453,-201.2538221,1106.618897,-262.6282375,-20.18643687,1073.351416,-270.9839302,-26.2612726,1041.740151,-354.7820692,115.1464042,1061.54504,-47.6422316,-75.94360211,876.8352798,10.78812231,86.98511093,875.730544
-16.96484908,6.545153021,961.9371741,49.51452646,-17.22351403,1488.168498,90.06721468,-31.73594437,1209.360874,-38.39149363,19.56608442,1436.495012,-107.8281407,-115.3203757,968.6689943,-9.733238251,156.7628735,966.8100208,62.35073212,-79.37200218,962.8321037,98.33148784,20.42687302,962.1502408,-52.15148257,-168.2896074,1437.734595,85.28562448,161.6197222,1438.812181,-61.52361908,-166.9885792,1411.60409,77.82233668,167.5028244,1412.696643,-115.345409,-189.1324904,1090.444741,-140.5967263,-202.3752962,1129.482516,-129.7261803,-198.0502194,1107.231607,-262.833555,-13.81082184,1073.388637,-271.6226271,-19.94162574,1041.905963,-351.3395256,123.8915448,1061.082197,-47.73449224,-75.88365178,876.8343334,10.9709513,86.94609197,875.7218203
-17.0050488,6.741286766,961.9447527,49.31200232,-17.35639147,1488.186569,89.95633691,-31.89824249,1209.389572,-38.36644856,19.92084168,1436.475939,-108.0137895,-115.1404639,968.6587645,-9.439224064,156.7692649,966.7840314,62.2296344,-79.49283165,962.8599261,98.3863283,20.24239705,962.1722826,-53.17489104,-167.8550957,1437.717793,86.10040412,161.2822985,1438.837278,-62.52904222,-166.5029451,1411.58344,78.68063204,167.2058018,1412.718473,-119.6609032,-186.2597061,1091.000613,-145.1211214,-198.7175813,1130.160893,-134.2046815,-194.7579697,1107.864462,-262.9303336,-7.587784334,1073.265978,-272.1620826,-13.79501139,1041.925294,-347.968334,132.2303966,1060.377538,-47.82733949,-75.82348229,876.8335343,11.16516108,86.90241716,875.7115897
-17.03569622,6.935152174,961.950654,49.09922822,-17.49572177,1488.20402,89.83835072,-32.06570843,1209.420332,-38.34251166,20.28764062,1436.459921,-108.2059993,-114.953124,968.6474022,-9.131898975,156.7748736,966.7557943,62.10419238,-79.61903358,962.8902953,98.44411333,20.04953695,962.1964623,-54.23518034,-167.399696,1437.693436,86.93739331,160.928192,1438.871466,-63.57123632,-165.9932652,1411.555477,79.56206752,166.8947324,1412.749869,-123.8038331,-183.3183303,1091.572807,-149.4535282,-194.9879465,1130.852089,-138.4973628,-191.3974258,1108.512693,-262.9359067,-1.536951243,1072.979744,-272.6211548,-7.844064724,1041.796261,-344.707872,140.1536693,1059.422059,-47.9218519,-75.76174315,876.832567,11.36959808,86.85539824,875.7005237
-17.05731958,7.125847727,961.9548559,48.87820374,-17.64119535,1488.220592,89.71422902,-32.23752886,1209.452764,-38.3176418,20.66668191,1436.447209,-108.4038172,-114.7594137,968.635291,-8.813171613,156.779563,966.725422,61.97489975,-79.74991103,962.9229256,98.50428715,19.84932753,962.2223945,-55.33046623,-166.9225565,1437.66222,87.7983919,160.5569827,1438.91391,-64.64843263,-165.4587254,1411.520959,80.46832631,166.5691408,1412.790032,-127.7716735,-180.3338227,1092.155589,-153.5865372,-191.2105911,1131.554035,-142.5997025,-187.9938213,1109.172796,-262.8708418,4.318302656,1072.532846,-273.0209235,-2.114911351,1041.523446,-341.5965822,147.6495429,1058.211168,-48.01788693,-75.69885571,876.8315931,11.5826925,86.80516511,875.6886213
-17.07072751,7.312692871,961.9572586,48.64914005,-17.79223554,1488.236501,89.58436747,-32.41377013,1209.48671,-38.29178745,21.05611439,1436.437149,-108.6072631,-114.5592427,968.6224138,-8.48330669,156.7834039,966.6932632,61.84163385,-79.88524442,962.9575243,98.56663717,19.6419812,962.2499208,-56.45641923,-166.4252737,1437.624625,88.67985733,160.1692041,1438.96391,-65.75609436,-164.9013071,1411.480287,81.39596383,166.229205,1412.838172,-131.5650946,-177.3290536,1092.742598,-157.5151939,-187.4079128,1132.264209,-146.5100349,-184.5701377,1109.84075,-262.7613517,9.956432193,1071.931696,-273.3867394,3.369280774,1041.11443,-338.6722794,154.7099334,1056.744463,-48.11571403,-75.63452021,876.8305558,11.80402822,86.7520058,875.6760449
-17.07676475,7.494908344,961.9578549,48.41341628,-17.94858976,1488.251777,89.44967555,-32.59420586,1209.521783,-38.26369517,21.45452541,1436.42934,-108.8159596,-114.3530277,968.6089753,-8.143479323,156.7864424,966.6597175,61.70449059,-80.02450138,962.9936425,98.63068991,19.42820004,962.2786638,-57.60895455,-165.9089424,1437.581159,89.58058219,159.7649027,1439.020693,-66.89003801,-164.3223787,1411.433937,82.34379785,165.8747143,1412.893465,-135.1844844,-174.3313212,1093.327871,-161.2348567,-183.6075127,1132.979848,-150.2267113,-181.154031,1110.512556,-262.6310039,15.3544002,1071.186673,-273.7392338,8.585005983,1040.579879,-335.9607988,161.3277146,1055.02407,-48.21559853,-75.56863299,876.8294913,12.03241088,86.69630091,875.662947
-17.07619647,7.671681102,961.9565846,48.173446,-18.10957371,1488.266345,89.31150905,-32.77821268,1209.557441,-38.23176574,21.85979121,1436.423493,-109.0291448,-114.1416414,968.5953222,-7.795658885,156.7887192,966.6252417,61.56380039,-80.16686078,963.0307089,98.695774,19.2091402,962.3080925,-58.78129281,-165.3756791,1437.53274,90.49802333,159.3450744,1439.083029,-68.04349066,-163.72448,1411.382824,83.30914931,165.5062839,1412.954645,-138.6229936,-171.3673617,1093.904181,-164.7349952,-179.8373509,1133.695782,-153.7413985,-177.7729923,1111.182291,-262.4956433,20.48879804,1070.305231,-274.0911271,13.50996773,1039.927048,-333.4737638,167.4964552,1053.055528,-48.3177328,-75.50125122,876.8284905,12.26601362,86.63853985,875.6494848
-17.06861179,7.842599485,961.9534509,47.92798701,-18.27376521,1488.280212,89.16848869,-32.96657479,1209.594146,-38.19935682,22.26866666,1436.419977,-109.2472525,-113.9239416,968.58033,-7.43802433,156.790448,966.5902415,61.41939969,-80.31260481,963.0689346,98.76255287,18.98417905,962.3389793,-59.96845289,-164.8292003,1437.482738,91.42248444,158.9118952,1439.147829,-69.21179557,-163.112123,1411.330393,84.28179367,165.1253766,1413.01861,-141.8796716,-168.4580457,1094.466077,-168.0129196,-176.1208957,1134.40707,-157.0525358,-174.4491584,1111.84486,-262.3716381,25.34471484,1069.299872,-274.4555682,18.13296156,1039.167455,-331.2163443,173.2199718,1050.86046,-48.42158685,-75.43149418,876.8269834,12.50671571,86.57904792,875.6360038
-17.05447484,8.007259542,961.9482906,47.67812327,-18.43791809,1488.293702,89.02101977,-33.15932779,1209.631753,-38.16727954,22.67847346,1436.417877,-109.4706882,-113.6994921,968.5640309,-7.070333281,156.7917118,966.5550282,61.27089166,-80.46173348,963.1080329,98.8308674,18.75318687,962.37114,-61.16149707,-164.2730326,1437.4353,92.34587652,158.46931,1439.210659,-70.38604306,-162.4900199,1411.280731,85.25337739,164.7348552,1413.080748,-144.9466331,-165.6244826,1095.008145,-171.0609935,-172.4824873,1135.107481,-160.1524728,-171.2051682,1112.494418,-262.2650649,29.90766822,1068.180189,-274.8362725,22.44319321,1038.309808,-329.1817783,178.5009708,1048.460122,-48.52770135,-75.3589359,876.8249399,12.75436434,86.51803942,875.622641
-17.03297251,8.164938689,961.9409159,47.42069138,-18.59875626,1488.307103,88.8673249,-33.35553572,1209.671248,-38.14054671,23.08834485,1436.417295,-109.6982765,-113.4687298,968.5453808,-6.692280175,156.7922915,966.5192416,61.11934183,-80.6141669,963.1488487,98.90146404,18.51632355,962.4056702,-62.35816192,-163.7088414,1437.393577,93.25787437,158.0215086,1439.268799,-71.56418031,-161.8605931,1411.237009,86.21318982,164.338234,1413.138275,-147.8218026,-162.8847864,1095.525668,-173.8799952,-168.9435381,1135.789932,-163.0405276,-168.0606323,1113.124883,-262.1814533,34.16922725,1066.951808,-275.2363136,26.434487,1037.358942,-327.3647996,183.3444389,1045.866631,-48.63400324,-75.28401506,876.8219443,13.01051195,86.4552062,875.6093899
-17.0033672,8.315784154,961.931183,47.1534004,-18.75436155,1488.320689,88.70575974,-33.55591469,1209.713265,-38.12308912,23.49644629,1436.418071,-109.9300184,-113.230773,968.5230238,-6.302352651,156.7923868,966.4833603,60.96491269,-80.7699877,963.1916498,98.97506036,18.27325625,962.4435107,-63.55701672,-163.1391837,1437.362399,94.15073496,157.5705409,1439.317628,-72.74504372,-161.2273218,1411.204077,87.1530934,163.9367046,1413.186462,-150.5031744,-160.2541691,1096.015503,-176.4729824,-165.5243726,1136.447456,-165.7170718,-165.0330085,1113.730789,-262.1193516,38.12925427,1065.625769,-275.6532581,30.10595857,1036.326394,-325.759455,187.7578837,1043.088965,-48.73949489,-75.20592039,876.8173144,13.27706183,86.39095132,875.5966663
-16.96486325,8.459352163,961.9189579,46.87311112,-18.90107268,1488.334792,88.53435847,-33.75996497,1209.758795,-38.11965212,23.90305559,1436.420161,-110.1657666,-112.9852271,968.4961897,-5.898917755,156.7916886,966.446755,60.80790842,-80.92979005,963.2373858,99.05250548,18.02313269,962.4856627,-64.75720634,-162.5646901,1437.34501,95.01580406,157.1208325,1439.354279,-73.92797577,-160.5915394,1411.185183,88.06410422,163.5340599,1413.222359,-152.991142,-157.7421301,1096.474958,-178.8461401,-162.2398486,1137.073462,-168.1851803,-162.1341776,1114.307022,-262.0779496,41.79299985,1064.213174,-276.0860182,33.46156458,1035.224305,-324.357333,191.7533268,1040.132563,-48.84286435,-75.12497588,876.810805,13.55621506,86.32452964,875.5843094
-16.91750228,8.596001951,961.904211,46.57927862,-19.03943423,1488.349567,88.3525412,-33.96900848,1209.80785,-38.13248358,24.3040885,1436.423192,-110.4056279,-112.7311394,968.4636061,-5.481252118,156.7906987,966.4107227,60.64824964,-81.093148,963.2855686,99.13402455,17.76621346,962.5325804,-65.95492872,-161.9905655,1437.344206,95.84668727,156.6728852,1439.375862,-75.10934505,-159.9591627,1411.18311,88.93951562,163.1301692,1413.242983,-155.286983,-155.3645103,1096.901483,-181.0062527,-159.1112922,1137.662122,-170.4486634,-159.3824722,1114.848929,-262.0589173,45.15788686,1062.726902,-276.5355346,36.49728699,1034.066566,-323.1528263,195.3327403,1037.002502,-48.94385626,-75.03971701,876.801651,13.84872386,86.2571359,875.5730914
-16.86215876,8.725480354,961.8870393,46.27415496,-19.16845796,1488.365016,88.1614259,-34.18259314,1209.859955,-38.1605078,24.69831685,1436.426727,-110.6493746,-112.4689342,968.4257498,-5.050509044,156.7893735,966.3755014,60.4858845,-81.25966182,963.3357585,99.21905913,17.5030379,962.5837369,-67.14484561,-161.4190396,1437.36087,96.64165586,156.2288562,1439.381166,-76.28388128,-159.3327985,1411.198712,89.77743271,162.7268737,1413.247067,-157.3933278,-153.1322858,1097.293664,-182.961706,-156.1553616,1138.209039,-172.5127882,-156.7914782,1115.35311,-262.0661032,48.22462591,1061.183068,-277.0031095,39.21427073,1032.868891,-322.1364835,198.5025765,1033.709734,-49.0429749,-74.9502074,876.7900396,14.15325738,86.18893426,875.563057
